#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,did,type
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:15.425Z,3.533,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:15.625Z,3.512,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:15.825Z,3.53,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:16.025Z,3.545,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:16.225Z,3.54,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:16.425Z,3.532,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:16.625Z,3.532,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:16.825Z,3.546,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:17.025Z,3.536,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:17.225Z,3.546,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:17.425Z,3.521,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:17.625Z,3.522,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:17.825Z,3.538,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:18.025Z,3.529,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:18.225Z,3.532,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:18.425Z,3.537,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:18.625Z,3.538,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:18.825Z,3.543,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:19.025Z,3.526,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:19.225Z,3.533,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:19.425Z,3.534,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:19.625Z,3.522,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:19.825Z,3.529,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:20.025Z,3.532,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:20.225Z,3.514,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:20.425Z,3.55,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:20.625Z,3.542,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:20.825Z,3.562,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:21.025Z,3.53,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:21.225Z,3.536,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:21.425Z,3.542,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:21.625Z,3.54,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:21.825Z,3.546,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:22.025Z,3.546,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:22.225Z,3.536,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:22.425Z,3.564,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:22.625Z,3.528,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:22.825Z,3.538,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:23.025Z,3.543,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:23.225Z,3.531,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:23.425Z,3.529,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:23.625Z,3.539,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:23.825Z,3.536,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:24.025Z,3.544,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:24.225Z,3.535,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:24.425Z,3.547,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:24.625Z,3.542,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:24.825Z,3.519,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:25.025Z,3.549,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:25.225Z,3.542,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:25.425Z,3.533,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:25.625Z,3.53,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:25.825Z,3.536,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:26.025Z,3.535,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:26.225Z,3.54,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:26.425Z,3.542,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:26.625Z,3.554,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:26.825Z,3.519,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:27.025Z,3.539,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:27.225Z,3.54,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:27.425Z,3.539,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:27.625Z,3.54,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:27.825Z,3.532,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:28.025Z,3.538,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:28.225Z,3.534,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:28.425Z,3.552,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:28.625Z,3.537,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:28.825Z,3.528,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:29.025Z,3.531,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:29.225Z,3.548,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:29.425Z,2.895,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:29.625Z,2.047,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:29.825Z,2.048,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:30.025Z,2.044,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:30.225Z,2.033,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:30.425Z,2.037,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:30.625Z,2.039,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:30.825Z,2.03,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:31.025Z,2.049,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:31.225Z,2.032,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:31.425Z,2.037,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:31.625Z,2.048,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:31.825Z,2.056,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:32.025Z,2.06,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:32.225Z,2.028,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:32.425Z,2.061,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:32.625Z,2.057,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:32.825Z,2.041,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:33.025Z,2.043,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:33.225Z,2.045,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:33.425Z,2.041,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:33.625Z,2.042,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:33.825Z,2.036,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:34.025Z,2.039,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:34.225Z,2.066,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:34.425Z,2.049,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:34.625Z,2.03,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:34.825Z,2.036,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:35.025Z,2.056,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:35.225Z,2.023,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:35.425Z,2.039,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:35.625Z,2.036,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:35.825Z,2.033,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:36.025Z,2.039,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:36.225Z,2.062,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:36.425Z,2.044,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:36.625Z,2.042,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:36.825Z,2.046,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:37.025Z,2.036,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:37.225Z,2.043,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:37.425Z,2.046,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:37.625Z,2.059,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:37.825Z,2.042,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:38.025Z,2.03,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:38.225Z,2.049,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:38.425Z,2.038,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:38.625Z,2.034,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:38.825Z,2.066,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:39.025Z,2.056,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:39.225Z,2.038,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:39.425Z,2.067,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:39.625Z,2.059,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:39.825Z,2.032,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:40.025Z,2.044,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:40.225Z,2.039,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:40.425Z,2.035,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:40.625Z,2.037,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:40.825Z,2.042,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:41.025Z,2.035,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:41.225Z,2.032,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:41.425Z,2.043,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:41.625Z,2.04,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:41.825Z,2.049,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:42.025Z,2.05,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:42.225Z,2.037,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:42.425Z,2.034,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:42.625Z,2.039,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:42.825Z,2.032,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:43.025Z,2.026,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:43.225Z,2.049,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:43.425Z,2.034,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:43.625Z,2.034,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:43.825Z,2.041,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:44.025Z,2.034,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:44.425Z,2.048,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:44.625Z,2.025,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:44.825Z,2.04,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:45.025Z,2.036,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:45.225Z,2.057,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:45.425Z,2.028,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:45.625Z,2.048,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:45.825Z,2.031,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:46.025Z,2.042,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:46.425Z,2.042,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:46.625Z,2.049,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:46.825Z,2.046,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:47.025Z,2.041,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:47.225Z,2.07,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:47.425Z,2.053,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:47.625Z,2.051,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:47.825Z,2.064,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:48.025Z,2.037,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:48.225Z,2.056,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:48.425Z,2.034,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:48.625Z,2.045,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:48.825Z,2.04,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:49.025Z,2.04,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:49.225Z,2.021,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:49.425Z,2.027,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:49.625Z,2.047,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:49.825Z,2.047,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:50.025Z,2.033,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:50.225Z,2.04,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:50.425Z,2.037,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:50.625Z,2.036,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:50.825Z,2.02,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:51.025Z,2.038,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:51.225Z,2.031,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:51.425Z,2.041,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:51.625Z,2.021,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:51.825Z,2.031,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:52.025Z,2.058,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:52.225Z,2.046,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:52.425Z,2.039,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:52.625Z,2.026,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:52.825Z,2.027,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:53.025Z,2.044,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:53.225Z,2.038,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:53.425Z,2.045,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:53.625Z,2.047,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:53.825Z,2.043,value,I11,3,I
,,0,2026-03-10T09:34:13.647114642Z,2026-03-10T12:34:13.647114642Z,2026-03-10T10:07:54.025Z,2.032,value,I11,3,I
